plate	column	row	Gene
19	2	1	FKSG2
19	2	2	GNLY
19	2	3	FLI1
19	2	4	GNMT
19	2	5	TMEM45A
19	2	6	GOLGA5
19	2	7	FAM64A
19	2	8	GOLGB1
19	2	9	PLEKHG6
19	2	10	GPAA1
19	2	11	TMEM57
19	2	12	GPC3
19	2	13	CCNJ
19	2	14	GPR107
19	2	15	C1orf106
19	2	16	GPS1
19	2	17	FLJ10986
19	2	18	GPX1|LOC441481
19	2	19	FGD6
19	2	20	GRIK1
19	3	0	NA
19	3	1	HPD
19	3	2	ITGB7
19	3	3	HPRT1
19	3	4	ITGB8
19	3	5	HPS1
19	3	6	ITGBL1
19	3	7	HPS3
19	3	8	ITM2B
19	3	9	HPS6
19	3	10	GPR180
19	3	11	HRASLS
19	3	12	ITSN2
19	3	13	HRB
19	3	14	JPH3
19	3	15	HRC
19	3	16	JRKL
19	3	17	HRK
19	3	18	JUP
19	3	19	DCP1A
19	3	20	CD82
19	4	0	NA
19	4	1	SAP30L
19	4	2	GRIN2C
19	4	3	GSDMDC1
19	4	4	GRIPAP1
19	4	5	LPCAT1
19	4	6	GSPT1
19	4	7	MCPH1
19	4	8	GSTP1
19	4	9	WDR76
19	4	10	GSTT1
19	4	11	CNTD2
19	4	12	GSTT2B|GSTT2
19	4	13	THSD4
19	4	14	GTF2H4
19	4	15	ZNF665
19	4	16	GTF3C2
19	4	17	C9orf100
19	4	18	GTF3C5
19	4	19	FLJ20184
19	4	20	GTSE1
19	5	0	NA
19	5	1	NA
19	5	2	KCNAB1
19	5	3	HSD3B1
19	5	4	KCNE1L|LOC100131619
19	5	5	HSD3B2
19	5	6	KCNQ5
19	5	7	HSF2BP
19	5	8	KEL
19	5	9	HSPA1A|HSPA1B
19	5	10	KERA
19	5	11	HSPB1
19	5	12	LRRC14
19	5	13	HSPB3
19	5	14	TMEM41B
19	5	15	HSPBP1
19	5	16	KIAA0265
19	5	17	ARMC8
19	5	18	FIG4
19	5	19	C18orf55
19	5	20	ADAMTSL2|LOC653348
19	6	0	NA
19	6	1	LRRC40
19	6	2	GUCA1A
19	6	3	QSER1
19	6	4	GUCA1C
19	6	5	RBED1
19	6	6	GYPA
19	6	7	LOC100131349|ARMC7
19	6	8	GYPC
19	6	9	RHBDF2
19	6	10	H19
19	6	11	ATHL1
19	6	12	H2AFY2
19	6	13	ZNF385B
19	6	14	HMHA1
19	6	15	HSFY1|HSFY2
19	6	16	HADHB
19	6	17	ZDHHC20
19	6	18	HAGHL
19	6	19	MIER3
19	6	20	WDR68
19	7	0	NA
19	7	1	HSPE1|LOC100132728|LOC100132346
19	7	2	TMCC1
19	7	3	NA
19	7	4	THSD7A
19	7	5	FOXN2
19	7	6	KIAA1026
19	7	7	HTN3
19	7	8	FOXJ3
19	7	9	PPAPDC1B
19	7	10	ERGIC1
19	7	11	HUS1
19	7	12	ADAMTSL3
19	7	13	HUS1B
19	7	14	PARP14
19	7	15	SETD2
19	7	16	KIAA1274
19	7	17	PRPF40B
19	7	18	KIAA1609
19	7	19	FICD
19	7	20	KIAA1622
19	8	0	NA
19	8	1	CHM
19	8	2	HAND2
19	8	3	FLNC
19	8	4	HAP1
19	8	5	FMO3
19	8	6	CDC37L1
19	8	7	AFF2
19	8	8	HAT1
19	8	9	FRAT1|FRAT1
19	8	10	ATOH8
19	8	11	FSCN1
19	8	12	HBD
19	8	13	FSTL3
19	8	14	HBE1
19	8	15	FTL|LOC392437|LOC392437
19	8	16	HBG2|HBG1
19	8	17	FUCA2
19	8	18	HBQ1
19	8	19	FUS
19	8	20	HBZ
19	9	0	NA
19	9	1	IBTK
19	9	2	KIAA1683
19	9	3	ICOS
19	9	4	KIAA1856
19	9	5	ID1
19	9	6	KIR3DL3
19	9	7	ID2
19	9	8	KISS1
19	9	9	IDE
19	9	10	KLF8
19	9	11	IDI1
19	9	12	MLF1IP
19	9	13	NIPBL
19	9	14	KLRG1
19	9	15	IER3
19	9	16	KPNA5
19	9	17	IFI27
19	9	18	RANBP5
19	9	19	IFI44
19	9	20	KREMEN1
19	10	0	NA
19	10	1	FUT3|FUT5|FUT6
19	10	2	FUNDC2
19	10	3	IFI6
19	10	4	LETMD1
19	10	5	C11orf41
19	10	6	SAP30BP
19	10	7	G6PC3
19	10	8	HCST
19	10	9	GAA
19	10	10	NDC80
19	10	11	GAB3
19	10	12	HERPUD1
19	10	13	GABARAPL1
19	10	14	HES6
19	10	15	GAD2
19	10	16	CFH
19	10	17	GADD45B
19	10	18	RABGAP1L
19	10	19	GAS1
19	10	20	HHLA1
19	11	0	NA
19	11	1	IFIT1
19	11	2	KREMEN2
19	11	3	IFIT2
19	11	4	KRT1
19	11	5	IFIT3
19	11	6	KRT16
19	11	7	IFIT5
19	11	8	KRT17
19	11	9	IFITM2
19	11	10	KRT18|KRT18P46|LOC100129362|KRT18P24
19	11	11	IFITM3|IFITM2|IFITM1
19	11	12	KRT9
19	11	13	IFNA1|IFNA13
19	11	14	KRT81|KRT86
19	11	15	IFNGR2
19	11	16	KRT86|LOC100134394|LOC100133643|KRT81
19	11	17	IFRD1
19	11	18	KTN1
19	11	19	RTP4
19	11	20	LAIR1
19	12	0	NA
19	12	1	GAS2
19	12	2	HIBCH
19	12	3	GAS2L1
19	12	4	HIG2
19	12	5	YEATS4
19	12	6	HINT1
19	12	7	GAS7
19	12	8	HIP1
19	12	9	GPRASP1
19	12	10	HIRIP3
19	12	11	GATA6
19	12	12	HIST1H3D
19	12	13	GATS
19	12	14	HIST1H4B
19	12	15	GBE1
19	12	16	HIST1H4C
19	12	17	GC
19	12	18	HIST1H4K|HIST1H4J
19	12	19	GCLC
19	12	20	HIVEP1
19	13	0	NA
19	13	1	IGF2AS
19	13	2	LAIR2
19	13	3	IGF2R
19	13	4	LAMA2
19	13	5	NA
19	13	6	LAMA4
19	13	7	IGH@
19	13	8	LAMP2
19	13	9	LOC652494
19	13	10	KIAA1147
19	13	11	NA
19	13	12	LDHA|LOC729666|LOC729666|LDHAL3
19	13	13	NA
19	13	14	LDHB
19	13	15	IGLL1|IGLL3
19	13	16	LDHC
19	13	17	G6PC2
19	13	18	LDOC1
19	13	19	IL12A
19	13	20	LENG1
19	14	0	NA
19	14	1	GCS1
19	14	2	LOC100130561|LOC100132863
19	14	3	GDAP1
19	14	4	NA
19	14	5	GFER
19	14	6	FRAT2
19	14	7	TNFAIP8
19	14	8	ACSL1
19	14	9	GH1|GH2
19	14	10	UBE2E2
19	14	11	ZNF461
19	14	12	NA
19	14	13	GJC2
19	14	14	NA
19	14	15	GJA3
19	14	16	NA
19	14	17	GJA5
19	14	18	NA
19	14	19	GJA8
19	14	20	NA
19	15	0	NA
19	15	1	IL13
19	15	2	MBOAT7
19	15	3	NA
19	15	4	LENG8
19	15	5	LILRP2
19	15	6	LEPROTL1
19	15	7	LILRB3|LILRA6
19	15	8	LFNG
19	15	9	IGF2BP3|LOC645468|LOC645468
19	15	10	LGALS3
19	15	11	IMPDH1|LOC727833|LOC727833|LOC727833
19	15	12	LOC653499|LGALS7|LOC728910
19	15	13	IMPG1
19	15	14	LGI1
19	15	15	IMPG2
19	15	16	LHFPL2
19	15	17	INGX
19	15	18	LHX1
19	15	19	INPP4A
19	15	20	LIFR
20	0	0	NA
20	0	1	LIG3
20	0	2	NA
20	0	3	LIM2
20	0	4	FAM35A|LOC338598|LOC100128781
20	0	5	LIMS1|LOC729260|LOC100134239
20	0	6	RILPL2
20	0	7	LIPE
20	0	8	ALKBH2
20	0	9	LSR
20	0	10	MGLL
20	0	11	LMNB1
20	0	12	CIITA
20	0	13	LMO1
20	0	14	C18orf8
20	0	15	LMO2
20	0	16	MICAL2
20	0	17	LMO4
20	0	18	MIF
20	0	19	PVRL4
20	0	20	MIPOL1
20	1	0	NA
20	1	1	NPC2
20	1	2	PH-4
20	1	3	NPHS2
20	1	4	TSPAN32
20	1	5	NPM1|LOC100131044|LOC100128410|LOC440577|LOC440577|CLEC2D|LOC100133277|LOC100131133|LOC100129067|LOC100129237|LOC152024|LOC729686|LOC100131813|LOC399804|LOC100132493|LOC100129139|LOC399804
20	1	6	PHLDA2
20	1	7	TUSC4
20	1	8	PHLDA3
20	1	9	NPTX1
20	1	10	PHTF2
20	1	11	NQO2
20	1	12	PHYH
20	1	13	NRG2
20	1	14	PIAS1
20	1	15	NRIP2
20	1	16	PIB5PA|PIB5PA
20	1	17	NUCKS1
20	1	18	PIK3AP1
20	1	19	NUDC
20	1	20	PIN1L|PIN1L|PIN1
20	2	0	NA
20	2	1	LOC124220
20	2	2	ATXN3
20	2	3	LOC253039
20	2	4	MLF2
20	2	5	NA
20	2	6	MLLT1
20	2	7	BAIAP2L1
20	2	8	MARCKSL1
20	2	9	NDUFA4L2
20	2	10	MMAB
20	2	11	MTERFD3
20	2	12	MME
20	2	13	CCDC74A|CCDC74B|LOC100133471
20	2	14	MMP14
20	2	15	NA
20	2	16	MMRN1
20	2	17	TMEM32
20	2	18	MN1
20	2	19	RRN3|LOC653390|LOC100131998
20	2	20	MOCOS
20	3	0	NA
20	3	1	NUDT2
20	3	2	NA
20	3	3	NUMB
20	3	4	PITPNA
20	3	5	NUP214
20	3	6	PIWIL1
20	3	7	NUSAP1
20	3	8	PIWIL2
20	3	9	NYX
20	3	10	PKNOX2
20	3	11	ZNF423
20	3	12	PLA2G10
20	3	13	LEPROT
20	3	14	PLA2G4B
20	3	15	OBSCN
20	3	16	PLA2G4C
20	3	17	OCLN
20	3	18	PLA2R1
20	3	19	OCRL
20	3	20	PLCB2
20	4	0	NA
20	4	1	LOH11CR2A
20	4	2	MLXIP
20	4	3	LPP
20	4	4	CD200
20	4	5	LPPR2
20	4	6	MPHOSPH6
20	4	7	LPXN
20	4	8	MPHOSPH9
20	4	9	LRBA
20	4	10	PAQR5
20	4	11	LRDD
20	4	12	MPST
20	4	13	LRIG1
20	4	14	PNKD
20	4	15	LRMP
20	4	16	MRVI1
20	4	17	LRP10
20	4	18	MSH3
20	4	19	LRP11
20	4	20	MSN
20	5	0	NA
20	5	1	ODZ3
20	5	2	PLEK
20	5	3	OFD1
20	5	4	PLEK2
20	5	5	OLIG3
20	5	6	FERMT2
20	5	7	OPA3
20	5	8	GADD45GIP1
20	5	9	OPTN
20	5	10	PLP1
20	5	11	NA
20	5	12	NA
20	5	13	OR8G1
20	5	14	PLXNA4
20	5	15	OSBPL10
20	5	16	NOMO1|NOMO3|NOMO2|NOMO2
20	5	17	OTOA
20	5	18	PMAIP1
20	5	19	OTOF
20	5	20	PMP2
20	6	0	NA
20	6	1	NA
20	6	2	MT1L
20	6	3	LTA4H
20	6	4	MTBP
20	6	5	LTBP3
20	6	6	MTCP1
20	6	7	LTC4S
20	6	8	MTHFD1
20	6	9	CROP
20	6	10	MTR
20	6	11	LYL1
20	6	12	MTX1
20	6	13	LYZ
20	6	14	MUC3B|LOC100134216|MUC3A|LOC100134674|LOC732162
20	6	15	LZTFL1
20	6	16	MUTYH
20	6	17	LZTR1
20	6	18	MX1
20	6	19	MAB21L1
20	6	20	MYCBP
20	7	0	NA
20	7	1	OTOR
20	7	2	PMP22
20	7	3	OVCA2|DPH1
20	7	4	PNMA1
20	7	5	PIK3R5
20	7	6	POLB
20	7	7	P2RX5
20	7	8	POLR3D
20	7	9	P2RXL1|LOC440799
20	7	10	LOC646074|LOC646074|DKFZP434P211|LOC728451|LOC728418|LOC727983|LOC651452|LOC651452
20	7	11	FAM48A
20	7	12	POMZP3|POM121C|POM121
20	7	13	PDIA6
20	7	14	POU4F2
20	7	15	C11orf68
20	7	16	POU5F1|POU5F1P1
20	7	17	PABPN1
20	7	18	POU6F1
20	7	19	PAFAH1B1
20	7	20	PRAME
20	8	0	NA
20	8	1	MAB21L2
20	8	2	MYL2
20	8	3	MAD1L1
20	8	4	MYL3
20	8	5	MAD2L1
20	8	6	MYL5|LOC649851
20	8	7	NA
20	8	8	MYL6
20	8	9	SMAD9
20	8	10	NAGA
20	8	11	MAGEC3
20	8	12	NLRP1
20	8	13	MAGED1
20	8	14	NLRP8
20	8	15	MAGEH1
20	8	16	NLRP9
20	8	17	MAML1
20	8	18	NARG2
20	8	19	MAN2C1
20	8	20	NAT1
20	9	0	NA
20	9	1	PAICS
20	9	2	PRB1|PRB2
20	9	3	PANX1
20	9	4	PPRC1
20	9	5	PAQR3
20	9	6	PRC1
20	9	7	PARK7
20	9	8	PRCC
20	9	9	PAX2
20	9	10	PRDM11
20	9	11	PAX6
20	9	12	PRDM13
20	9	13	PAXIP1
20	9	14	PRDM6|PRDM6
20	9	15	PEBP1|LOC647307|LOC647307
20	9	16	PRDM8
20	9	17	PCBD1
20	9	18	SRGN
20	9	19	PCDH17
20	9	20	PRG4|TPR|LOC100129439
20	10	0	NA
20	10	1	NA
20	10	2	NAT6
20	10	3	MARCKS|MARCKSL1
20	10	4	NBL1
20	10	5	SLC45A2
20	10	6	NCKAP1
20	10	7	MAX
20	10	8	NCOA5
20	10	9	MBD3L1
20	10	10	NCOA7
20	10	11	MBTD1
20	10	12	NCR2
20	10	13	MCTS1|MCTS1|PSIMCT-1
20	10	14	NDE1
20	10	15	MDC1
20	10	16	NDEL1
20	10	17	MDGA1
20	10	18	CALCOCO2
20	10	19	MDM1
20	10	20	NDRG1
20	11	0	NA
20	11	1	PCDH18
20	11	2	PRKAB1
20	11	3	PCDH9
20	11	4	PRKAB2
20	11	5	PCDH24
20	11	6	PRKAG2
20	11	7	TDRD7
20	11	8	ZMYND8
20	11	9	PDAP1|LOC643737|LOC643737
20	11	10	PRKCDBP
20	11	11	PDCD10
20	11	12	PRND
20	11	13	PDCD4
20	11	14	LOC100128809|PRNP
20	11	15	PDCD5
20	11	16	ATAD2
20	11	17	PDCD6IP|LOC283683|LOC283683|LOC646278|LOC731884
20	11	18	PROM1
20	11	19	PDE6A
20	11	20	PROX1
20	12	0	NA
20	12	1	MED8
20	12	2	NDRG2
20	12	3	MEIS1
20	12	4	NDRG4
20	12	5	RAB8A
20	12	6	NDUFS5
20	12	7	MEP1B
20	12	8	NDUFS8
20	12	9	MESDC1
20	12	10	NEFL|LOC100129717
20	12	11	MESDC2
20	12	12	NEIL1
20	12	13	MFNG
20	12	14	NET1
20	12	15	LOC642103|MGAM
20	12	16	NFKBIE
20	12	17	C9orf125
20	12	18	NFKBIL1
20	12	19	RCCD1
20	12	20	NFRKB
20	13	0	NA
20	13	1	PDE6B|LOC100130237
20	13	2	PRPF31
20	13	3	PDE6C
20	13	4	PSCD4
20	13	5	PECI
20	13	6	PSEN2
20	13	7	PELP1
20	13	8	PSMA2
20	13	9	PEPD
20	13	10	PSMD14
20	13	11	PERP|LOC400446|LOC400446
20	13	12	PSMD4|PIPSL
20	13	13	PES1
20	13	14	PSMD5
20	13	15	PEX1
20	13	16	PSMD7|LOC100132108
20	13	17	PEX11A
20	13	18	PSMD8
20	13	19	PEX11B
20	13	20	PSTPIP1
20	14	0	NA
20	14	1	FBXO31
20	14	2	NGFRAP1|LOC100128328
20	14	3	ARMC6
20	14	4	C17orf75
20	14	5	SUV420H2
20	14	6	IL32
20	14	7	LOC652494
20	14	8	NKG7
20	14	9	NA
20	14	10	NKTR
20	14	11	SPEG
20	14	12	NOG
20	14	13	CCDC5|LOC441484
20	14	14	NOL1
20	14	15	RARB
20	14	16	NOS1
20	14	17	MGC16385
20	14	18	NOS3
20	14	19	PPAPDC1A
20	14	20	NPAS2
20	15	0	NA
20	15	1	PEX14
20	15	2	PSTPIP2
20	15	3	PEX16
20	15	4	PTBP1
20	15	5	PEX3
20	15	6	PTCRA
20	15	7	CFP
20	15	8	JMJD6
20	15	9	PFDN2
20	15	10	OR1Q1
20	15	11	PFN1
20	15	12	OR2A5
20	15	13	PGAM2|LOC100134654|LOC100129638
20	15	14	PMPCA
20	15	15	PGBD3
20	15	16	ARHGEF18|LOC100134192
20	15	17	PGDS
20	15	18	LOC100133778|LOC100134408|MYCNOS|LOC100129296
20	15	19	PGRMC1
20	15	20	PSCD2
21	0	0	NA
21	0	1	PTGES
21	0	2	RPGRIP1
21	0	3	PTMA|LOC728026|LOC442727|LOC728873|LOC441454|LOC442727|LOC728873|LOC728873|LOC442347|LOC728026
21	0	4	RUNDC3A
21	0	5	PTMS
21	0	6	RPL10|LOC284393|LOC284393|LOC389342|LOC389342|LOC100132936
21	0	7	PTN
21	0	8	RPL11
21	0	9	SIRPA
21	0	10	LOC728658|LOC728658|RPL13A|LOC728658|LOC387841|LOC727831|LOC441632|LOC441632|LOC727831|LOC727831|LOC644511|LOC441632|LOC100128485|LOC387930|LOC644511|LOC645125|LOC645125|LOC645683|LOC284821|LOC645683|LOC284821
21	0	11	SIRPD
21	0	12	RPL32|LOC644907
21	0	13	PTPRCAP
21	0	14	RPL37|LOC648217|LOC648217
21	0	15	PTS
21	0	16	RPL37A
21	0	17	PTTG1IP
21	0	18	RPL5|LOC646784|LOC646784|LOC647436
21	0	19	PTTG2
21	0	20	RPP14
21	1	0	NA
21	1	1	STIL
21	1	2	WDR1
21	1	3	SILV
21	1	4	IFT122
21	1	5	SIRPB1|LOC654056|LOC654056
21	1	6	BRWD2
21	1	7	SIRPG
21	1	8	WDR12
21	1	9	SKI
21	1	10	WDR13
21	1	11	SKIL
21	1	12	WDR3
21	1	13	SLC12A3
21	1	14	WDR4
21	1	15	SLC22A18
21	1	16	WDR5|LOC401127|LOC401127
21	1	17	SLC25A4
21	1	18	WDR6
21	1	19	SLC43A1
21	1	20	WDR7
21	2	0	NA
21	2	1	PTTG3
21	2	2	RPS16|LOC441876|LOC441876|LOC729903
21	2	3	PVRL3
21	2	4	RPS19|LOC728953|LOC728953|LOC728953
21	2	5	PVT1
21	2	6	LOC100129905|RPS27|LOC100132291|LOC100131572|LOC100131905|LOC100132488|LOC100130070|LOC100133329|LOC100133668|LOC100131787
21	2	7	PEX19
21	2	8	RPS29|LOC100134789|LOC100132499|LOC100129902|LOC642892|LOC100129379
21	2	9	PXMP2|PXMP2|LOC100129532
21	2	10	RPS4X|LOC390183|LOC390183|LOC441550|LOC441550|LOC220433|LOC391777|LOC391777|LOC126235|LOC126235
21	2	11	PYGL
21	2	12	RPS9|LOC388556|LOC388556
21	2	13	PYGM
21	2	14	RQCD1
21	2	15	QSOX1
21	2	16	RRAGD
21	2	17	RAB10
21	2	18	RSU1
21	2	19	RAB2A
21	2	20	RTDR1
21	3	0	NA
21	3	1	SLC4A1AP
21	3	2	WDR8
21	3	3	SLC6A3
21	3	4	WFS1|LOC100129623
21	3	5	SLIT1
21	3	6	WHSC2
21	3	7	SMARCA1
21	3	8	LOC100130457|WIT1
21	3	9	SMARCB1
21	3	10	WNT5A
21	3	11	SMARCC1
21	3	12	WTAP|LOC646517|LOC646517|LOC646517
21	3	13	SMARCD1
21	3	14	XBP1
21	3	15	LOC642590|LOC642590|SMS|LOC646347|LOC646347|LOC646347
21	3	16	XDH
21	3	17	SMYD2
21	3	18	XG
21	3	19	SMYD3
21	3	20	XPC
21	4	0	NA
21	4	1	RAB22A
21	4	2	RYBP
21	4	3	RAB31
21	4	4	RYR1
21	4	5	RAB35|LOC100130711
21	4	6	S100A10
21	4	7	RAB3D
21	4	8	S100A12
21	4	9	RAB3IL1
21	4	10	S100A5
21	4	11	RAB4A
21	4	12	S100A7|S100A7A
21	4	13	RAB5B
21	4	14	SAA1|SAA2
21	4	15	RAB9P1
21	4	16	SACS
21	4	17	RABEPK
21	4	18	SAMSN1
21	4	19	RABAC1
21	4	20	SART1
21	5	0	NA
21	5	1	SMYD5
21	5	2	XPO1
21	5	3	SNAPC1
21	5	4	XPOT
21	5	5	SNCA
21	5	6	XRCC2
21	5	7	SNIP1
21	5	8	XRCC4
21	5	9	SNN
21	5	10	XRCC5
21	5	11	SNURF|SNRPN
21	5	12	YAF2
21	5	13	SNX5|LOC728467|LOC728467|LOC100131940
21	5	14	NA
21	5	15	SOAT1
21	5	16	NA
21	5	17	SOCS3
21	5	18	NA
21	5	19	SOCS4
21	5	20	NA
21	6	0	NA
21	6	1	RABL4
21	6	2	TSPAN31
21	6	3	RAC3
21	6	4	SBDS
21	6	5	RAD52
21	6	6	ATXN2
21	6	7	RAD54L
21	6	8	ATXN8OS
21	6	9	RAD9A
21	6	10	SCAMP2
21	6	11	RAI2
21	6	12	SCAP
21	6	13	RALBP1|LOC131054|LOC131054
21	6	14	SCARA3|LOC100129849
21	6	15	DTL
21	6	16	SCARB2
21	6	17	RANBP1|LOC727803|LOC727803|LOC727803|LOC389842|LOC389842
21	6	18	SCEL
21	6	19	RANBP6|LOC100133403
21	6	20	SCGB1D1
21	7	0	NA
21	7	1	SOD1
21	7	2	NA
21	7	3	SORD|LOC653381|LOC653381
21	7	4	NA
21	7	5	SOST
21	7	6	NA
21	7	7	SOX3
21	7	8	NA
21	7	9	SP2
21	7	10	NA
21	7	11	SPAG1
21	7	12	NA
21	7	13	SPAG6
21	7	14	NA
21	7	15	SPAG9
21	7	16	NA
21	7	17	SPG20
21	7	18	NA
21	7	19	SPHAR
21	7	20	NA
21	8	0	NA
21	8	1	RANBP9
21	8	2	SCGB3A2
21	8	3	LOC643752|RAP1B|LOC100129109
21	8	4	SCMH1
21	8	5	RAP2B
21	8	6	SCML2
21	8	7	RAPH1
21	8	8	SCN10A
21	8	9	KIAA1303
21	8	10	SCN11A
21	8	11	RARRES1
21	8	12	SCN7A
21	8	13	RARRES2
21	8	14	SCN9A
21	8	15	RARRES3
21	8	16	SCO1
21	8	17	RASA4|POLR2J4
21	8	18	SDHALP1|SDHA
21	8	19	RASSF2
21	8	20	SDHD|LOC647081|LOC647081|LOC641844|LOC651820|LOC100130320
21	9	0	NA
21	9	1	SPIC
21	9	2	NA
21	9	3	SPIN1
21	9	4	NA
21	9	5	SPRY1
21	9	6	NA
21	9	7	SPRY2
21	9	8	NA
21	9	9	SPRY3
21	9	10	NA
21	9	11	SPTA1
21	9	12	NA
21	9	13	SREBF2
21	9	14	NA
21	9	15	SRP72
21	9	16	NA
21	9	17	SRRM2|LOC100132779
21	9	18	NA
21	9	19	SS18
21	9	20	NA
21	10	0	NA
21	10	1	RAX
21	10	2	NA
21	10	3	RB1CC1
21	10	4	EXOC5|LOC644556|LOC644548|LOC644548|LOC644548
21	10	5	RBBP4|LOC642954|LOC642954
21	10	6	SEC31B
21	10	7	RBBP5
21	10	8	SERTAD1
21	10	9	RBBP7
21	10	10	SEL1L
21	10	11	RBBP8
21	10	12	SELL
21	10	13	RBBP9
21	10	14	SEMA3C
21	10	15	RBL1
21	10	16	SERF1B|SERF1A|SERF1A|SERF1B
21	10	17	RBMS3
21	10	18	SERPINA3
21	10	19	RBMY1E|RBMY1F|RBMY1D|RBMY1A1|RBMY1B|RBMY1J
21	10	20	SERPINA4
21	11	0	NA
21	11	1	SSPN|LOC100130082
21	11	2	NA
21	11	3	SSSCA1
21	11	4	NA
21	11	5	ST7L
21	11	6	NA
21	11	7	STAC
21	11	8	NA
21	11	9	STAM2
21	11	10	NA
21	11	11	ABRA
21	11	12	NA
21	11	13	STAT3
21	11	14	NA
21	11	15	ELP2
21	11	16	NA
21	11	17	STIP1
21	11	18	NA
21	11	19	STK11IP
21	11	20	NA
21	12	0	NA
21	12	1	RBP4
21	12	2	SESN1
21	12	3	RBPJL
21	12	4	SETDB1
21	12	5	RAB11FIP1
21	12	6	SFRS2IP
21	12	7	RCVRN
21	12	8	SFTPA1|SFTPA1B|SFTPA2B|SFTPA2
21	12	9	REC8
21	12	10	SFTPB
21	12	11	RECQL
21	12	12	SFTPC
21	12	13	RPRM
21	12	14	SGCA
21	12	15	RFNG
21	12	16	SGCB
21	12	17	C13orf15
21	12	18	SGCD
21	12	19	RGNEF
21	12	20	SGCG
21	13	0	NA
21	13	1	STMN2
21	13	2	NA
21	13	3	STMN3
21	13	4	NA
21	13	5	STOM
21	13	6	NA
21	13	7	STRC|LOC100134280|LOC652517|STRC
21	13	8	NA
21	13	9	SULT1B1
21	13	10	NA
21	13	11	SULT2A1
21	13	12	NA
21	13	13	SUPT5H
21	13	14	NA
21	13	15	TACC1
21	13	16	NA
21	13	17	TACC2
21	13	18	NA
21	13	19	TACC3
21	13	20	NA
21	14	0	NA
21	14	1	RHAG
21	14	2	SH2D2A
21	14	3	RHCE|RHD
21	14	4	SH2D3A
21	14	5	RHD
21	14	6	SH3BP2
21	14	7	LOC100134210|RHEB
21	14	8	SH3GL1|LOC100130795
21	14	9	RICS
21	14	10	SH3GL3
21	14	11	ZBTB10
21	14	12	SH3KBP1
21	14	13	RIOK2
21	14	14	SH3PXD2A
21	14	15	RLBP1
21	14	16	SHANK3
21	14	17	RP1
21	14	18	SHC2
21	14	19	DCUN1D1
21	14	20	SI
21	15	0	NA
21	15	1	TACSTD1
21	15	2	NA
21	15	3	TAF13|LOC727817
21	15	4	NA
21	15	5	TAF15
21	15	6	NA
21	15	7	TAF2
21	15	8	NA
21	15	9	TAF4
21	15	10	NA
21	15	11	TAGLN
21	15	12	NA
21	15	13	TAGLN2
21	15	14	NA
21	15	15	LOC100133836|SMN2|SMN1|LOC100133835|SMN1
21	15	16	NA
21	15	17	ST13|FAM10A7
21	15	18	NA
21	15	19	RALGPS1
21	15	20	NA
22	0	0	NA
22	0	1	A1BG
22	0	2	ATP5A1
22	0	3	AANAT
22	0	4	ATP5B
22	0	5	AARS
22	0	6	ATP5D
22	0	7	ABCA2
22	0	8	ATP5E|LOC432369
22	0	9	ABCA3
22	0	10	ATP5F1|LOC100128516
22	0	11	ABCF1
22	0	12	ATP5G1|LOC390424|LOC728205|LOC390424|LOC728205|LOC728205
22	0	13	ACCN1|LOC732093
22	0	14	ATP5G2
22	0	15	ACCN2
22	0	16	ATP5G3
22	0	17	ACLY
22	0	18	ATP5I
22	0	19	ACO1
22	0	20	ATP6V1A
22	1	0	NA
22	1	1	CEACAM5|CEACAM6|CEACAM3|CEACAM1
22	1	2	CTAG1B|CTAG1A|CTAG1B|CTAG2|CTAG2
22	1	3	CEBPD
22	1	4	CTBS
22	1	5	CELP
22	1	6	CTRB1|CTRB2
22	1	7	CETN2
22	1	8	TEX28
22	1	9	CFL2
22	1	10	CYB561
22	1	11	CEACAM3
22	1	12	CYLC1
22	1	13	CEACAM8
22	1	14	CYLC2
22	1	15	CEACAM4
22	1	16	CYP3A7
22	1	17	CHAD
22	1	18	CYP2A13|CYP2A6
22	1	19	CHI3L1
22	1	20	CYP2B6
22	2	0	NA
22	2	1	ACO2|POLR3H
22	2	2	ATP6V1B2
22	2	3	ACRV1
22	2	4	ATP6V0C
22	2	5	ADAM8
22	2	6	ATP6V1C1
22	2	7	ADAR
22	2	8	ATP6V1E1|LOC729435|LOC343515|LOC729435|LOC343515|LOC729435
22	2	9	ADARB1
22	2	10	ATP6V0B
22	2	11	ADARB2
22	2	12	ATP6V1G2
22	2	13	ADCY1
22	2	14	ATP6V0A1
22	2	15	LOC100133953|ADCY2
22	2	16	ATP6AP1
22	2	17	ADCY3
22	2	18	ATP5O
22	2	19	ADCY5
22	2	20	AUP1
22	3	0	NA
22	3	1	CHN1
22	3	2	CYP2E1
22	3	3	CHN2
22	3	4	CYP2F1
22	3	5	TBCB
22	3	6	CYP2J2
22	3	7	AP2M1
22	3	8	CYP3A4
22	3	9	AP1S1
22	3	10	CYP3A5
22	3	11	AP2S1
22	3	12	CYP4A11|CYP4A22
22	3	13	AP3S1|LOC647349|LOC643454
22	3	14	CYP4B1
22	3	15	CLC
22	3	16	CYP7A1
22	3	17	CLCA1
22	3	18	CYP8B1
22	3	19	NA
22	3	20	ADAM3A
22	4	0	NA
22	4	1	ADCY6
22	4	2	AZGP1
22	4	3	ADCY7
22	4	4	BFSP1
22	4	5	ADCY8|LOC100134077
22	4	6	BGLAP
22	4	7	ADCY9
22	4	8	CEACAM1
